# soundness/known_open.tsv — the KNOWN-OPEN register for the two property gates.
#
# Each line is a shape at which candor-scan reports two spellings of ONE program
# differently, i.e. A SILENT UNDER-REPORT THAT IS STILL OPEN. The gates subtract these so a
# NEW instance fails, and print them every run so they are not forgotten. This is a debt
# register, not a list of acceptable behaviours.
#
# Columns: <generator kind>  <verdict>  <shape key>
# MEASURED exhaustively (every point of both shape spaces) by soundness/baseline.sh
# at candor-rust c5dae3d. Regenerate with: bash soundness/baseline.sh
macro	VIOLATION	context=q_nested,ending=drop_h,macro=match_arms
macro	VIOLATION	context=q_nested,ending=drop_h,macro=unparsed
macro	VIOLATION	context=q_nested,ending=drop_len,macro=blocktok_local
macro	VIOLATION	context=q_nested,ending=drop_len,macro=body_local
macro	VIOLATION	context=q_nested,ending=drop_len,macro=match_arms
macro	VIOLATION	context=q_nested,ending=drop_len,macro=repetition
macro	VIOLATION	context=q_nested,ending=drop_len,macro=unparsed
macro	VIOLATION	context=q_nested,ending=ret_out,macro=blocktok_local
macro	VIOLATION	context=q_nested,ending=ret_out,macro=body_local
macro	VIOLATION	context=q_nested,ending=ret_out,macro=match_arms
macro	VIOLATION	context=q_nested,ending=ret_out,macro=repetition
macro	VIOLATION	context=q_nested,ending=ret_out,macro=unparsed
macro	VIOLATION	context=q_tryforeach,ending=drop_h,macro=match_arms
macro	VIOLATION	context=q_tryforeach,ending=drop_h,macro=unparsed
macro	VIOLATION	context=q_tryforeach,ending=drop_len,macro=blocktok_local
macro	VIOLATION	context=q_tryforeach,ending=drop_len,macro=body_local
macro	VIOLATION	context=q_tryforeach,ending=drop_len,macro=match_arms
macro	VIOLATION	context=q_tryforeach,ending=drop_len,macro=repetition
macro	VIOLATION	context=q_tryforeach,ending=drop_len,macro=unparsed
macro	VIOLATION	context=q_tryforeach,ending=ret_out,macro=blocktok_local
macro	VIOLATION	context=q_tryforeach,ending=ret_out,macro=body_local
macro	VIOLATION	context=q_tryforeach,ending=ret_out,macro=match_arms
macro	VIOLATION	context=q_tryforeach,ending=ret_out,macro=repetition
macro	VIOLATION	context=q_tryforeach,ending=ret_out,macro=unparsed
macro	VIOLATION	context=straight,ending=drop_h,macro=blocktok_local
macro	VIOLATION	context=straight,ending=drop_h,macro=body_local
macro	VIOLATION	context=straight,ending=drop_h,macro=crate_path
macro	VIOLATION	context=straight,ending=drop_h,macro=expr
macro	VIOLATION	context=straight,ending=drop_h,macro=match_arms
macro	VIOLATION	context=straight,ending=drop_h,macro=nested
macro	VIOLATION	context=straight,ending=drop_h,macro=repetition
macro	VIOLATION	context=straight,ending=drop_h,macro=std_stmt_tokens
macro	VIOLATION	context=straight,ending=drop_h,macro=stmt
macro	VIOLATION	context=straight,ending=drop_h,macro=tmpl_stmt
macro	VIOLATION	context=straight,ending=drop_h,macro=unparsed
macro	VIOLATION	context=straight,ending=drop_len,macro=blocktok_local
macro	VIOLATION	context=straight,ending=drop_len,macro=body_local
macro	VIOLATION	context=straight,ending=drop_len,macro=match_arms
macro	VIOLATION	context=straight,ending=drop_len,macro=repetition
macro	VIOLATION	context=straight,ending=drop_len,macro=unparsed
